building_id,hail_address,hail_street_name,classification,construction_year,match_stage,match_status,treatment,candidate_address_point_count,candidate_bldgid_count,candidate_bldgids,candidate_addresses,candidate_street_names,matched_bldgid,matched_bldgids,match_reason,review_reason_category,review_reason_summary,override_decision,override_note,override_reviewed_at,pre_override_match_stage,pre_override_match_status,pre_override_matched_bldgid,pre_override_matched_bldgids,pre_override_candidate_bldgids
church-st_4,4 Church Street,Church Street,Current building,1925,7,review,manual_review_loose_address_proximity,4,1,345-4,1 Church St|10 Church St|3 Church St|6 Church St,Church St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (345-4: Δ1 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
clarendon-ave_50,50 Clarendon Avenue,Clarendon Avenue,Current building,1895,7,review,manual_review_loose_address_proximity,4,2,11-5|8-6,40 Clarendon Ave|44 Clarendon Ave|46 Clarendon Ave|52 Clarendon Ave,Clarendon Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (11-5: Δ2 house numbers, 0.0 m, 8-6: Δ6 house numbers, 15.4 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
clarendon-ave_70,70 Clarendon Avenue,Clarendon Avenue,Current building,1889,7,review,manual_review_loose_address_proximity,4,2,11-1|8-1,62 Clarendon Ave|64 Clarendon Ave|67 Clarendon Ave|69 Clarendon Ave,Clarendon Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (11-1: Δ6 house numbers, 0.0 m, 8-1: Δ1 house numbers, 16.6 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
clay-st_54,54 Clay Street,Clay Street,Current building,1919,7,review,manual_review_loose_address_proximity,7,3,51-16|999-2992|999-3010,47 Clay St|50 Clay St|52 Clay St|57 Clay St|58 Clay St|60 Clay St|61 Clay St,Clay St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (51-16: Δ2 house numbers, 0.0 m, 999-2992: Δ6 house numbers, 6.9 m, 999-3010: Δ3 house numbers, 9.7 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
clay-st_3,3 Clay Street,Clay Street,Current building,1903,7,review,manual_review_loose_address_proximity,7,4,50-3|999-2854|999-2864|999-2882,10 Clay St|11 Clay St|4 Clay St|5 Clay St|6 Clay St|8 Clay St|9 Clay St,Clay St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (50-3: Δ6 house numbers, 7.4 m, 999-2854: Δ2 house numbers, 16.7 m, 999-2864: Δ7 house numbers, 10.5 m, 999-2882: Δ1 house numbers, 14.1 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
cogswell-ave_42r,42r Cogswell Avenue,Cogswell Avenue,"Addition, rear, or secondary building",1984,7,review,manual_review_loose_address_proximity,24,8,999-2522|999-2533|999-2541|999-2542|999-2546|999-2556|999-2560|999-2566,36 Cogswell Ave|38 Cogswell Ave|40 Cogswell Ave|44 Cogswell Ave|45 Cogswell Ave|45-1 Cogswell Ave|45-2 Cogswell Ave|45-6 Cogswell Ave|45-7 Cogswell Ave|46 Cogswell Ave|47-13 Cogswell Ave|47-14 Cogswell Ave|47-15 Cogswell Ave|47-16 Cogswell Ave|47-17 Cogswell Ave|47-18 Cogswell Ave|47-20 Cogswell Ave|47-21 Cogswell Ave|47-22 Cogswell Ave|47-26 Cogswell Ave|47-27 Cogswell Ave|47-28 Cogswell Ave|47-29 Cogswell Ave|51 Cogswell Ave,Cogswell Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-2522: Δ4 house numbers, 14.5 m, 999-2533: Δ5 house numbers, 13.3 m, 999-2541: Δ2 house numbers, 17.9 m, 999-2542: Δ5 house numbers, 8.5 m, 999-2546: Δ3 house numbers, 11.3 m, 999-2556: Δ2 house numbers, 13.0 m, 999-2560: Δ3 house numbers, 9.7 m, 999-2566: Δ3 house numbers, 12.7 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
columbia-st_17-19,17-19 Columbia Street,Columbia Street,Current building,1911,7,review,manual_review_loose_address_proximity,1,1,602-38,28 Columbia St,Columbia St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (602-38: Δ9 house numbers, 14.9 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
columbia-st_432-454,432-454 Columbia Street,Columbia Street,Current building,1912,7,review,manual_review_loose_address_proximity,1,1,999-4352,461 Columbia St,Columbia St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-4352: Δ7 house numbers, 12.7 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
concord-ave_233,233 Concord Avenue,Concord Avenue,Current building,1946,7,review,manual_review_loose_address_proximity,17,6,189-14|189-16|189-17|999-1958|999-2001|999-2045,223 Concord Ave|225 Concord Ave|227 Concord Ave|229 Concord Ave|231 Concord Ave|234 Concord Ave|236 Concord Ave|240 Concord Ave|243 Concord Ave|243-1 Concord Ave|243-10 Concord Ave|243-13 Concord Ave|243-3 Concord Ave|243-5 Concord Ave|243-7 Concord Ave|243-9 Concord Ave,Concord Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (189-14: Δ1 house numbers, 0.0 m, 189-16: Δ4 house numbers, 0.0 m, 189-17: Δ2 house numbers, 0.0 m, 999-1958: Δ7 house numbers, 18.4 m, 999-2001: Δ10 house numbers, 16.2 m, 999-2045: Δ10 house numbers, 10.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
concord-ave_371-373,371-373 Concord Avenue,Concord Avenue,Current building,1935,7,review,manual_review_loose_address_proximity,5,4,133-13|146-18|999-2184|999-2243,364 Concord Ave|365 Concord Ave|367 Concord Ave|369 Concord Ave|374 Concord Ave,Concord Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (133-13: Δ1 house numbers, 6.1 m, 146-18: Δ2 house numbers, 10.3 m, 999-2184: Δ7 house numbers, 17.9 m, 999-2243: Δ4 house numbers, 17.7 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
concord-ave_372,372 Concord Avenue,Concord Avenue,Current building,1927,7,review,manual_review_loose_address_proximity,5,4,133-13|146-18|999-2184|999-2243,364 Concord Ave|365 Concord Ave|367 Concord Ave|369 Concord Ave|374 Concord Ave,Concord Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (133-13: Δ2 house numbers, 6.1 m, 146-18: Δ3 house numbers, 10.3 m, 999-2184: Δ8 house numbers, 17.9 m, 999-2243: Δ5 house numbers, 17.7 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
concord-ave_401,401 Concord Avenue,Concord Avenue,Current building,1917,7,review,manual_review_loose_address_proximity,2,1,999-2308,407 Concord Ave|409 Concord Ave,Concord Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-2308: Δ6 house numbers, 9.9 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
concord-ave_501,501 Concord Avenue,Concord Avenue,Current building,1925,7,review,manual_review_loose_address_proximity,2,2,98-5|999-2408,503 Concord Ave|505 Concord Ave,Concord Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (98-5: Δ2 house numbers, 0.0 m, 999-2408: Δ4 house numbers, 0.6 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
concord-ave_511_3,511 Concord Avenue,Concord Avenue,Current building,1955,7,review,manual_review_loose_address_proximity,4,3,81-15|98-5|999-2408,503 Concord Ave|505 Concord Ave|515 Concord Ave|517 Concord Ave,Concord Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (81-15: Δ4 house numbers, 0.0 m, 98-5: Δ8 house numbers, 0.0 m, 999-2408: Δ6 house numbers, 0.6 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
concord-ave_555,555 Concord Avenue,Concord Avenue,Current building,1949,7,review,manual_review_loose_address_proximity,1,1,999-2443,545 Concord Ave,Concord Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-2443: Δ10 house numbers, 17.6 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
concord-ave_615,615 Concord Avenue,Concord Avenue,Current building,1964,7,review,manual_review_loose_address_proximity,3,1,76-7,605 Concord Ave|607 Concord Ave|609 Concord Ave,Concord Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (76-7: Δ6 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
concord-ave_619,619 Concord Avenue,Concord Avenue,Current building,1966,7,review,manual_review_loose_address_proximity,1,1,76-7,609 Concord Ave,Concord Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (76-7: Δ10 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
concord-ln_34,34 Concord Lane,Concord Lane,Building complex,,7,review,manual_review_loose_address_proximity,1,1,999-2460,42 Concord Ln,Concord Ln,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-2460: Δ8 house numbers, 17.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
cottage-park-ave_23-25,23-25 Cottage Park Avenue,Cottage Park Avenue,Current building,1946,7,review,manual_review_loose_address_proximity,12,6,17-15|17-4|17-6|22-3|999-3205|999-3806,13 Cottage Park Ave|14 Cottage Park Ave|18 Cottage Park Ave|21 Cottage Park Ave|22 Cottage Park Ave|27 Cottage Park Ave|29 Cottage Park Ave|30 Cottage Park Ave|31 Cottage Park Ave|32 Cottage Park Ave|34 Cottage Park Ave|35 Cottage Park Ave,Cottage Park Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (17-15: Δ1 house numbers, 0.0 m, 17-4: Δ4 house numbers, 0.0 m, 17-6: Δ10 house numbers, 0.0 m, 22-3: Δ5 house numbers, 7.9 m, 999-3205: Δ10 house numbers, 18.1 m, 999-3806: Δ2 house numbers, 12.1 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
cottage-park-ave_26a,26A Cottage Park Avenue,Cottage Park Avenue,"Addition, rear, or secondary building",1896,7,review,manual_review_loose_address_proximity,11,6,17-15|17-21|17-4|17-6|22-3|999-3806,18 Cottage Park Ave|21 Cottage Park Ave|22 Cottage Park Ave|27 Cottage Park Ave|29 Cottage Park Ave|30 Cottage Park Ave|31 Cottage Park Ave|32 Cottage Park Ave|34 Cottage Park Ave|35 Cottage Park Ave|36 Cottage Park Ave,Cottage Park Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (17-15: Δ4 house numbers, 0.0 m, 17-21: Δ10 house numbers, 6.8 m, 17-4: Δ3 house numbers, 0.0 m, 17-6: Δ9 house numbers, 0.0 m, 22-3: Δ8 house numbers, 19.7 m, 999-3806: Δ1 house numbers, 12.1 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
cottage-park-ave_26b,26B Cottage Park Avenue,Cottage Park Avenue,"Addition, rear, or secondary building",1965,7,review,manual_review_loose_address_proximity,11,6,17-15|17-21|17-4|17-6|22-3|999-3806,18 Cottage Park Ave|21 Cottage Park Ave|22 Cottage Park Ave|27 Cottage Park Ave|29 Cottage Park Ave|30 Cottage Park Ave|31 Cottage Park Ave|32 Cottage Park Ave|34 Cottage Park Ave|35 Cottage Park Ave|36 Cottage Park Ave,Cottage Park Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (17-15: Δ4 house numbers, 0.0 m, 17-21: Δ10 house numbers, 6.8 m, 17-4: Δ3 house numbers, 0.0 m, 17-6: Δ9 house numbers, 0.0 m, 22-3: Δ8 house numbers, 19.7 m, 999-3806: Δ1 house numbers, 12.1 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
cowperthwaite-st_15_2,15 Cowperthwaite Street,Cowperthwaite Street,Current building,1899,7,review,manual_review_loose_address_proximity,1,1,999-398,5 Cowperthwaite St,Cowperthwaite St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-398: Δ10 house numbers, 19.1 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
cowperthwaite-st_3,3 Cowperthwaite Street,Cowperthwaite Street,Current building,1910,7,review,manual_review_loose_address_proximity,1,1,999-398,5 Cowperthwaite St,Cowperthwaite St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-398: Δ2 house numbers, 19.1 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
cowperthwaite-st_6-8,6-8 Cowperthwaite Street,Cowperthwaite Street,Current building,1917,7,review,manual_review_loose_address_proximity,1,1,999-398,5 Cowperthwaite St,Cowperthwaite St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-398: Δ1 house numbers, 19.1 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
cushing-st_115,115 Cushing Street,Cushing Street,Current building,1918,7,review,manual_review_loose_address_proximity,3,2,254-42|999-3366,110 Cushing St|117 Cushing St|121 Cushing St,Cushing St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (254-42: Δ2 house numbers, 0.0 m, 999-3366: Δ5 house numbers, 0.5 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
cushing-st_124r,124r Cushing Street,Cushing Street,"Addition, rear, or secondary building",1984,7,review,manual_review_loose_address_proximity,5,2,254-42|999-1467,117 Cushing St|121 Cushing St|127 Cushing St|131 Cushing St|133 Cushing St,Cushing St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (254-42: Δ3 house numbers, 0.0 m, 999-1467: Δ3 house numbers, 14.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
cushing-st_141,141 Cushing Street,Cushing Street,"Addition, rear, or secondary building",1985,7,review,manual_review_loose_address_proximity,15,5,254-18|254-19|254-22|273-13|999-1467,131 Cushing St|133 Cushing St|136 Cushing St|139 Cushing St|139-1 Cushing St|139-2 Cushing St|139-3 Cushing St|139-4 Cushing St|139-5 Cushing St|147 Cushing St|147-1 Cushing St|147-2 Cushing St|147-3 Cushing St|147-4 Cushing St|147-5 Cushing St,Cushing St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (254-18: Δ6 house numbers, 0.0 m, 254-19: Δ6 house numbers, 0.0 m, 254-22: Δ2 house numbers, 0.0 m, 273-13: Δ5 house numbers, 7.1 m, 999-1467: Δ2 house numbers, 9.3 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
divinity-ave_25,25 Divinity Avenue,Divinity Avenue,"Addition, rear, or secondary building",1971,7,review,manual_review_loose_address_proximity,2,2,241-25|999-4110,19 Divinity Ave|21 Divinity Ave,Divinity Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (241-25: Δ6 house numbers, 0.0 m, 999-4110: Δ4 house numbers, 9.6 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
divinity-ave_26_2,26+ Divinity Avenue,Divinity Avenue,Current building,1984,7,review,manual_review_loose_address_proximity,2,2,241-25|999-4110,19 Divinity Ave|21 Divinity Ave,Divinity Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (241-25: Δ7 house numbers, 0.0 m, 999-4110: Δ5 house numbers, 9.6 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
east-st_11_2,11 East Street,East Street,Current building,1965,7,review,manual_review_loose_address_proximity,1,1,378-13,1 East St,East St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (378-13: Δ10 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
elm-st_329_2,329 Elm Street,Elm Street,"Addition, rear, or secondary building",1907,7,review,manual_review_loose_address_proximity,4,3,347-28|347-29|999-5277,321 Elm St|323 Elm St|325 Elm St|333 Elm St,Elm St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (347-28: Δ4 house numbers, 0.0 m, 347-29: Δ8 house numbers, 0.0 m, 999-5277: Δ4 house numbers, 1.9 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
elm-street-n_206,206 Elm Street N,Elm Street N,Current building,1927,7,review,manual_review_loose_address_proximity,4,3,61-5|61-8|999-2813,196 Elm St N|198 Elm St N|200 Elm St N|202 Elm St N,Elm St N,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (61-5: Δ8 house numbers, 0.0 m, 61-8: Δ6 house numbers, 0.0 m, 999-2813: Δ4 house numbers, 13.2 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
elmwood-ave_8,8 Elmwood Avenue,Elmwood Avenue,Current building,1893,7,review,manual_review_loose_address_proximity,4,3,301-6|306-12|999-1089,11 Elmwood Ave|14 Elmwood Ave|15 Elmwood Ave|6 Elmwood Ave,Elmwood Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (301-6: Δ2 house numbers, 0.0 m, 306-12: Δ3 house numbers, 0.0 m, 999-1089: Δ6 house numbers, 17.5 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
